,EmployeeID,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,JobInvolvement,PerformanceRating,Age,Attrition,DistanceFromHome,Education,Gender,JobLevel,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,absences_days,mean_actual_hours,Non-Travel,Travel_Frequently,Travel_Rarely,Human Resources,Research & Development,Sales,Life Sciences,Marketing,Medical,Other,Technical Degree,Healthcare Representative,Laboratory Technician,Manager,Manufacturing Director,Research Director,Research Scientist,Sales Executive,Sales Representative,Divorced,Married,Single
87,88,3.0,4.0,2.0,2,4,23,0.0,20,4,1.0,1,53990,1.0,23,0,4.0,2,4,0,2,12,6.31,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
88,89,4.0,2.0,3.0,3,3,41,0.0,9,2,0.0,1,54870,6.0,19,2,8.0,0,5,1,2,10,8.75,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
89,90,2.0,3.0,3.0,4,3,47,0.0,1,3,0.0,2,68340,3.0,16,1,5.0,2,0,0,0,10,6.93,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
90,91,1.0,4.0,3.0,1,4,42,0.0,3,4,1.0,1,10910,2.0,22,0,16.0,0,1,0,0,12,5.59,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
91,92,4.0,3.0,2.0,2,4,29,0.0,22,4,1.0,2,57360,1.0,22,0,4.0,1,4,0,2,16,5.51,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
92,93,3.0,3.0,3.0,2,3,42,0.0,7,4,1.0,3,22260,0.0,12,1,4.0,3,3,1,0,21,7.62,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
93,94,3.0,2.0,3.0,3,3,32,0.0,2,3,1.0,2,57470,1.0,13,0,8.0,0,8,0,7,18,6.72,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
94,95,1.0,3.0,1.0,2,3,48,0.0,13,4,1.0,4,98540,3.0,16,1,15.0,2,0,0,0,16,6.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
95,96,3.0,1.0,3.0,3,3,37,0.0,8,5,1.0,2,54670,4.0,12,0,13.0,2,7,6,7,2,10.13,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
96,97,4.0,3.0,4.0,3,4,30,0.0,25,4,1.0,1,53800,7.0,21,1,4.0,0,2,2,2,4,9.76,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
97,98,3.0,3.0,3.0,3,3,26,0.0,28,3,0.0,5,51510,1.0,15,3,8.0,3,8,7,7,6,5.36,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
98,99,1.0,4.0,3.0,3,3,42,0.0,2,2,0.0,1,21330,3.0,13,2,14.0,2,1,0,0,10,5.4,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
99,100,1.0,2.0,3.0,2,3,21,1.0,9,3,0.0,4,178750,1.0,12,0,3.0,5,3,1,2,5,7.54,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
100,101,4.0,4.0,3.0,1,4,36,0.0,28,3,1.0,2,24320,4.0,22,0,7.0,4,1,0,0,17,6.41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
101,102,1.0,4.0,3.0,3,3,36,0.0,6,3,0.0,2,47710,4.0,13,1,16.0,2,13,1,12,11,6.37,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
102,103,4.0,3.0,3.0,1,3,57,0.0,21,4,1.0,5,191610,2.0,18,0,15.0,2,3,1,2,14,5.55,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
103,104,4.0,3.0,3.0,3,3,40,0.0,8,3,1.0,2,50870,3.0,14,1,10.0,3,7,1,7,16,7.21,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
104,105,1.0,4.0,2.0,1,3,21,0.0,1,5,0.0,2,28630,1.0,14,0,3.0,2,3,2,2,20,6.92,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
105,106,4.0,3.0,3.0,1,4,33,1.0,28,2,0.0,5,55610,1.0,21,1,1.0,3,1,0,0,18,9.33,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
106,107,3.0,1.0,3.0,4,3,37,0.0,5,3,1.0,4,21440,6.0,19,0,17.0,3,5,0,3,18,6.97,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
107,108,3.0,3.0,4.0,3,3,46,0.0,2,4,0.0,2,30650,2.0,11,0,7.0,3,1,0,0,21,5.24,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
108,109,1.0,2.0,3.0,4,3,41,1.0,16,1,0.0,1,28100,1.0,11,0,8.0,3,8,7,7,16,6.62,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
109,110,4.0,4.0,3.0,3,3,50,0.0,9,3,0.0,3,98880,6.0,15,0,20.0,2,4,1,3,19,5.92,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
110,111,3.0,3.0,3.0,2,4,40,1.0,8,3,0.0,1,86280,2.0,20,0,8.0,2,6,1,0,15,8.34,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
111,112,3.0,2.0,3.0,3,4,31,0.0,1,3,1.0,4,28670,0.0,24,0,3.0,5,2,2,2,3,10.09,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
112,113,3.0,2.0,3.0,3,3,21,1.0,10,2,1.0,1,53730,1.0,12,1,1.0,2,1,0,0,19,5.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
113,114,4.0,4.0,3.0,4,3,29,0.0,1,3,0.0,2,66670,9.0,12,1,6.0,6,3,1,2,4,7.09,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
114,115,3.0,2.0,3.0,3,3,35,0.0,29,3,0.0,3,50030,9.0,15,0,10.0,2,1,0,0,13,6.81,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
115,116,4.0,2.0,3.0,3,3,27,0.0,2,3,1.0,1,23670,2.0,12,1,5.0,2,5,0,4,15,5.44,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
116,117,2.0,4.0,3.0,2,3,28,0.0,2,2,1.0,3,28580,1.0,12,0,7.0,2,7,0,7,17,6.24,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
117,118,2.0,3.0,3.0,3,3,49,0.0,2,3,1.0,2,52040,8.0,14,1,26.0,3,5,0,0,9,7.04,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
118,119,3.0,4.0,2.0,3,4,51,0.0,1,2,1.0,1,41050,4.0,22,1,18.0,2,7,0,7,21,6.56,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
119,120,4.0,3.0,3.0,3,3,36,0.0,15,2,1.0,1,96790,4.0,12,0,6.0,1,2,2,2,15,5.22,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
120,121,1.0,4.0,2.0,3,4,34,1.0,7,3,1.0,1,56170,8.0,25,1,9.0,3,5,0,4,14,8.19,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
121,122,3.0,4.0,3.0,3,3,55,0.0,26,3,1.0,1,104480,2.0,13,0,30.0,3,5,1,2,13,7.74,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
122,123,4.0,3.0,4.0,3,3,24,0.0,1,3,0.0,5,28970,1.0,18,3,5.0,4,5,0,3,19,8.81,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
123,124,3.0,2.0,3.0,3,3,30,0.0,3,3,0.0,2,59680,1.0,13,0,1.0,3,1,0,0,18,5.92,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
124,125,3.0,3.0,3.0,3,3,26,1.0,14,3,1.0,2,75100,0.0,18,3,7.0,3,6,0,4,9,6.26,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,126,1.0,2.0,3.0,2,3,22,0.0,16,5,1.0,1,29910,1.0,19,2,2.0,3,2,1,2,18,5.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
126,127,2.0,3.0,3.0,3,3,36,0.0,1,3,0.0,5,196360,1.0,12,1,10.0,3,10,9,0,13,5.62,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
127,128,3.0,4.0,3.0,2,3,30,1.0,3,2,1.0,3,11290,9.0,19,0,3.0,2,1,0,0,9,7.46,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
128,129,4.0,1.0,2.0,3,3,37,0.0,10,1,1.0,1,133410,1.0,14,1,18.0,3,18,12,17,9,5.76,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
129,130,4.0,2.0,3.0,2,3,40,0.0,6,2,1.0,3,43320,7.0,14,2,8.0,3,5,1,3,19,5.71,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
130,131,2.0,1.0,3.0,2,3,42,0.0,2,3,0.0,4,110310,3.0,12,1,8.0,2,5,1,2,14,6.65,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
131,132,3.0,2.0,2.0,2,3,37,0.0,9,1,1.0,3,44400,2.0,11,1,18.0,3,1,0,1,4,9.2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
132,133,1.0,2.0,3.0,3,3,43,0.0,10,2,0.0,1,46170,1.0,11,0,25.0,2,25,3,9,14,6.57,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
133,134,2.0,3.0,3.0,2,3,40,0.0,6,2,0.0,1,26470,6.0,13,0,20.0,2,1,0,0,11,6.7,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
134,135,1.0,1.0,2.0,2,4,54,0.0,9,3,0.0,2,63230,4.0,23,1,24.0,2,4,1,2,22,5.1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
135,136,3.0,3.0,3.0,3,4,34,0.0,28,3,1.0,1,56770,9.0,20,1,6.0,3,3,1,2,15,5.97,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
136,137,2.0,1.0,1.0,2,3,31,0.0,10,4,1.0,3,21870,1.0,15,1,13.0,2,13,3,12,17,5.33,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
137,138,4.0,4.0,3.0,2,3,43,0.0,14,3,0.0,1,37480,7.0,14,2,10.0,3,3,1,2,22,6.53,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
138,139,3.0,3.0,3.0,3,3,43,0.0,27,4,1.0,2,39770,4.0,18,1,8.0,3,5,0,2,11,7.98,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
139,140,2.0,4.0,3.0,4,3,25,0.0,7,2,1.0,1,86330,1.0,19,1,5.0,2,5,1,3,17,9.68,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
140,141,2.0,3.0,3.0,2,4,37,0.0,1,3,1.0,3,20080,3.0,22,0,15.0,5,13,10,7,16,9.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
141,142,4.0,1.0,3.0,3,3,31,0.0,24,1,1.0,3,44400,1.0,13,1,4.0,2,4,3,2,17,6.16,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
142,143,2.0,3.0,3.0,1,4,39,0.0,26,4,0.0,1,30670,1.0,20,1,21.0,5,21,1,6,4,8.36,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
143,144,3.0,1.0,2.0,3,3,56,0.0,20,4,0.0,3,53210,9.0,14,0,36.0,1,7,7,7,10,6.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
144,145,2.0,3.0,3.0,3,3,30,0.0,5,4,0.0,2,54100,0.0,17,1,6.0,2,5,4,4,4,6.92,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
145,146,2.0,1.0,3.0,2,3,41,0.0,7,3,0.0,3,27820,1.0,14,0,10.0,2,10,0,7,8,5.93,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
146,147,3.0,1.0,3.0,2,3,28,0.0,7,3,1.0,3,119570,1.0,13,0,10.0,2,10,1,8,13,5.45,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
147,148,1.0,1.0,3.0,3,3,25,1.0,5,2,0.0,3,26600,5.0,13,0,6.0,3,2,0,2,13,5.68,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
148,149,4.0,3.0,3.0,2,4,52,0.0,26,2,0.0,2,33750,2.0,21,0,28.0,2,5,0,4,6,7.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
149,150,1.0,4.0,2.0,3,3,45,0.0,2,3,0.0,1,50980,3.0,14,1,8.0,4,2,0,2,12,5.96,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
150,151,4.0,4.0,1.0,3,3,52,0.0,12,3,1.0,2,48780,2.0,11,1,31.0,3,5,1,4,14,6.52,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
151,152,1.0,3.0,3.0,2,3,42,0.0,10,3,0.0,2,28370,2.0,13,1,19.0,0,5,0,2,16,5.91,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
152,153,3.0,4.0,3.0,3,4,30,0.0,25,3,1.0,1,24060,2.0,20,1,11.0,5,5,0,2,19,6.41,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
153,154,1.0,1.0,1.0,3,3,60,0.0,10,3,0.0,1,22690,5.0,18,1,33.0,4,29,11,10,17,5.34,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
154,155,3.0,3.0,2.0,2,3,46,0.0,19,4,0.0,1,41080,2.0,14,0,19.0,5,10,0,8,12,6.76,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
155,156,4.0,4.0,4.0,3,3,42,0.0,18,4,1.0,4,132060,0.0,13,2,7.0,2,6,0,4,11,5.83,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
156,157,1.0,2.0,3.0,2,3,24,1.0,27,2,1.0,1,104220,1.0,17,1,6.0,0,5,1,4,13,9.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
157,158,4.0,3.0,2.0,3,4,34,1.0,5,3,1.0,2,137440,0.0,20,1,3.0,3,2,1,0,22,5.3,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
158,159,4.0,4.0,3.0,3,3,38,0.0,3,3,0.0,2,49070,1.0,11,1,1.0,3,1,0,0,12,7.66,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
159,160,3.0,3.0,3.0,2,3,40,0.0,26,4,0.0,1,34820,0.0,18,1,21.0,2,20,1,12,19,5.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
160,161,1.0,4.0,1.0,4,4,26,0.0,3,2,0.0,4,24360,1.0,24,0,3.0,2,3,0,2,22,5.38,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
161,162,3.0,4.0,1.0,2,3,30,0.0,15,3,0.0,2,23800,4.0,18,3,9.0,2,5,1,4,15,6.95,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
162,163,2.0,3.0,3.0,3,3,29,0.0,8,3,0.0,3,194310,1.0,11,0,10.0,3,10,0,7,7,6.57,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
163,164,3.0,2.0,4.0,2,3,29,1.0,19,4,1.0,3,17900,5.0,16,1,6.0,4,2,1,1,12,5.84,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
164,165,1.0,4.0,4.0,3,3,19,1.0,4,3,1.0,1,76440,1.0,15,2,1.0,2,1,0,0,15,6.97,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
165,166,3.0,1.0,3.0,3,3,30,0.0,2,4,0.0,3,51310,0.0,15,1,10.0,2,9,7,8,10,5.94,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
166,167,1.0,4.0,2.0,3,3,57,0.0,2,2,1.0,4,63060,3.0,12,1,32.0,3,1,0,0,18,5.46,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
167,168,2.0,3.0,3.0,3,3,50,0.0,10,4,0.0,3,47870,0.0,12,0,28.0,3,27,15,7,6,6.56,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
168,169,3.0,4.0,2.0,3,4,30,0.0,10,2,1.0,3,188800,0.0,22,1,12.0,3,11,6,7,9,5.64,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
169,170,3.0,1.0,4.0,3,4,60,0.0,16,3,0.0,4,23390,4.0,20,0,22.0,4,18,13,11,18,6.35,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
170,171,1.0,4.0,3.0,2,3,47,0.0,1,3,1.0,5,135700,5.0,16,2,20.0,2,5,0,4,19,6.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
171,172,1.0,3.0,1.0,2,4,46,0.0,4,1,1.0,1,67120,6.0,21,1,26.0,3,3,0,1,7,6.11,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
172,173,4.0,3.0,3.0,3,3,35,0.0,15,2,0.0,2,54060,0.0,12,1,6.0,2,5,4,3,15,5.69,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
173,174,3.0,3.0,3.0,3,3,54,0.0,2,4,1.0,2,89380,7.0,11,3,19.0,2,1,0,0,8,6.9,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
174,175,4.0,3.0,3.0,4,3,34,0.0,8,2,1.0,1,24390,3.0,11,2,14.0,2,7,5,7,15,6.63,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,176,3.0,4.0,3.0,2,3,46,0.0,2,3,1.0,1,88370,2.0,18,0,15.0,3,3,1,2,15,8.22,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
